Plot ID,Sowing date,Harvest date,Width,Length,Row,Column,Replicate,Rack,Accession,AlDe_CalcIcpYldRe_ppm,AlWtGr_CalcIcpTgw_uggrain,AsDe_CalcIcpYldRe_ppm,AsWtGr_CalcIcpTgw_uggrain,AwnPreAb_Vis_0to1 2019-08-07,CaDe_CalcIcpYldRe_ppm,CaWtGr_CalcIcpTgw_uggrain,CdDe_CalcIcpYldRe_ppm,CdWtGr_CalcIcpTgw_uggrain,CoDe_CalcIcpYldRe_ppm,CoWtGr_CalcIcpTgw_uggrain,CrDe_CalcIcpYldRe_ppm,CrWtGr_CalcIcpTgw_uggrain,CuDe_CalcIcpYldRe_ppm,CuWtGr_CalcIcpTgw_uggrain,FeDe_CalcIcpYldRe_ppm,FeWtGr_CalcIcpTgw_uggrain,FrWtGrnPl_Fh_kg,GrnAlCnc_Icp_ppm,GrnAlOff_CalcIcpYld_kgha,GrnAsCnc_Icp_ppm,GrnAsOff_CalcIcpYld_kgha,GrnCaCnc_Icp_ppm,GrnCaOff_CalcIcpYld_kgha,GrnCdCnc_Icp_ppm,GrnCdOff_CalcIcpYld_kgha,GrnCoCnc_Icp_ppm,GrnCoOff_CalcIcpYld_kgha,GrnCrCnc_Icp_ppm,GrnCrOff_CalcIcpYld_kgha,GrnCuCnc_Icp_ppm,GrnCuOff_CalcIcpYld_kgha,GrnFeCnc_Icp_ppm corrected,GrnFeOff_CalcIcpYld_kgha,GrnKCnc_Icp_ppm,GrnKOff_CalcIcpYld_kgha,GrnMc_CalcFh_%,GrnMgCnc_Icp_ppm,GrnMgOff_CalcIcpYld_kgha,GrnMnCnc_Icp_ppm,GrnMnOff_CalcIcpYld_kgha,GrnMoCnc_Icp_ppm,GrnMoOff_CalcIcpYld_kgha,GrnNaCnc_Icp_ppm,GrnNaOff_CalcIcpYld_kgha,GrnNiCnc_Icp_ppm,GrnNiOff_CalcIcpYld_kgha,GrnPCnc_Icp_ppm,GrnPOff_CalcIcpYld_kgha,GrnPbCnc_Icp_ppm,GrnPbOff_CalcIcpYld_kgha,GrnSCnc_Icp_ppm,GrnSOff_CalcIcpYld_kgha,GrnSeCnc_Icp_ppm,GrnSeOff_CalcIcpYld_kgha,GrnSsDrWt_Fh_g,GrnSsFrWt_Fh_g,GrnTiCnc_Icp_ppm,GrnTiOff_CalcIcpYld_kgha,GrnYld100_Fh_tha,GrnYld85_Fh_tha,GrnZnCnc_Icp_ppm,GrnZnOff_CalcIcpYld_kgha,HarPlL_Fh_m,HarPlW_Fh_m,KDe_CalcIcpYldRe_ppm,KWtGr_CalcIcpTgw_uggrain,LodAr_Vis_% 2019-08-05 2019-08-07,LodSev_Vis_0to10 2019-08-05 2019-08-07,MgDe_CalcIcpYldRe_ppm,MgWtGr_CalcIcpTgw_uggrain,MnDe_CalcIcpYldRe_ppm,MnWtGr_CalcIcpTgw_uggrain,MoDe_CalcIcpYldRe_ppm,MoWtGr_CalcIcpTgw_uggrain,NaDe_CalcIcpYldRe_ppm,NaWtGr_CalcIcpTgw_uggrain,NiDe_CalcIcpYldRe_ppm,NiWtGr_CalcIcpTgw_uggrain,NoGr_TgwMeas_No,NoGr_TgwMeas_No sample_1,NoGr_TgwMeas_No sample_2,PDe_CalcIcpYldRe_ppm,PWtGr_CalcIcpTgw_uggrain,PbDe_CalcIcpYldRe_ppm,PbWtGr_CalcIcpTgw_uggrain,SDe_CalcIcpYldRe_ppm,SWtGr_CalcIcpTgw_uggrain,SeDe_CalcIcpYldRe_ppm,SeWtGr_CalcIcpTgw_uggrain,TGW_CalcTGW_g,TGrUa_CalcFh_m2,TiDe_CalcIcpYldRe_ppm,TiWtGr_CalcIcpTgw_uggrain,WtGr_TgwMeas_g,WtGr_TgwMeas_g sample_1,WtGr_TgwMeas_g sample_2,ZnDe_CalcIcpYldRe_ppm,ZnWtGr_CalcIcpTgw_uggrain
502,2018-10-26,2019-08-21,1.8,4.483,12,23,1,23,Crusoe,,0.279745575,,,3.0,,16.93346814,,0.001284956,,,,0.003551475,,0.11589587,,1.298465634,9.094,7.8375,0.075631624,,,474.417,4.578108875,0.036,0.000347399,,,0.0995,0.000960172,3.247,0.031333446,36.3785,0.351051361,4363.9225,42.11171254,14.3727162,949.608,9.163686825,37.47,0.361584301,0.3475,0.003353364,17.2345,0.166312374,0.1255,0.001211071,3223.913,31.11065733,0.0365,0.000352224,1359.08,13.11507853,0.0455,0.000439074,70.3,82.1,0.8935,0.008622246,9.649968013,11.35290355,18.3795,0.177361587,4.483,1.8,,155.7624255,100.0,0.0,,33.89456283,,1.337424779,,0.012403392,,0.61515472,,0.004479499,,507.0,510.0,,115.0718209,,0.001302802,,48.5099351,,0.001624041,35.69321534,27.0358608,,0.031891888,,18.3,18.0,,0.656023451
503,2018-10-26,2019-08-21,1.8,4.483,12,24,1,24,ParW273_0049,-2.386925298,0.273109613,,,,2.384319045,20.13335233,0.010284094,0.001484291,,,-0.17226418,0.002640882,-0.615098517,0.135166898,-16.6883892,1.408438305,6.498,7.084,0.04856891,,,522.225,3.580448793,0.0385,0.000263961,,,0.0685,0.000469646,3.506,0.024037634,36.5325,0.25047201,4421.597,30.31509721,14.85849057,978.9655,6.711926551,37.543,0.257400142,0.449,0.003078408,17.2195,0.118059338,0.1205,0.000826165,3647.894,25.01047953,,,1496.9925,10.26359326,,,72.2,84.8,0.9935,0.006811577,6.856142071,8.066049496,21.0905,0.144599464,4.483,1.8,133.1563732,170.4659299,30.0,9.0,-164.0201779,37.74207924,-3.0149256,1.447396135,0.146505414,0.017310307,2.8108177,0.663863776,-0.025383672,0.004645639,,501.0,508.0,-360.6161746,140.6373405,,,-154.3455396,57.71358598,,,38.55302279,17.78366928,0.049419529,0.038302428,,19.5,19.4,-2.933736241,0.813102527
504,2018-10-26,2019-08-21,1.8,4.483,12,25,1,25,ParW145_0002,-2.746680902,0.260735799,,,,-63.48154389,15.4563105,0.002944444,0.001069822,,,-0.176067525,0.002825,-0.541453441,0.121475,-20.74259175,1.177673964,6.116,7.799,0.049867827,,,462.3215,2.956144196,0.032,0.000204612,,,0.0845,0.000540304,3.6335,0.023233075,35.226,0.225239656,4400.3725,28.13655784,15.63636364,1026.681,6.564732721,33.226,0.212451394,0.3255,0.00208129,18.8575,0.120577324,0.1135,0.000725734,3725.8285,23.82343519,,,1627.3575,10.4055369,,,69.6,82.5,0.922,0.005895389,6.394130914,7.522506958,19.706,0.126002744,4.483,1.8,98.56371439,147.1130451,80.0,9.0,-137.2550827,34.32395059,-7.769453147,1.110810059,0.025120477,0.010882101,4.413714362,0.630443047,-0.038819715,0.003794527,,502.0,512.0,-332.9507938,124.561722,,,-48.23869274,54.40573891,,,33.43195266,19.12580751,-0.096945206,0.03082426,,17.2,16.7,-5.077167868,0.658810059
505,2018-10-26,2019-08-21,1.8,4.483,12,26,1,26,ParW396_0037,11.41155593,0.744854163,,,1.0,199.2097799,22.62407532,-0.002883491,0.000858374,,,0.003820222,0.009426787,-0.489196622,0.116585602,14.20210814,2.334547747,5.126,24.297,0.130920107,,,737.993,3.976545347,0.028,0.000150873,,,0.3075,0.00165691,3.803,0.020491796,76.1525,0.410334339,4538.251,24.45356649,15.17647059,1151.297,6.203561184,43.1475,0.232492707,0.3155,0.001700016,16.003,0.086229348,0.184,0.000991452,4121.8845,22.21004892,0.03,0.00016165,1655.4435,8.920065837,0.1915,0.001031864,72.1,85.0,2.1125,0.011382834,5.388323937,6.339204632,22.6795,0.122204493,4.483,1.8,207.3394812,139.1256183,99.0,9.0,-58.24850804,35.29441342,1.199541154,1.322739226,0.019725009,0.009672037,1.482793736,0.490591479,0.017668899,0.005640744,,511.0,510.0,-46.33161164,126.3613955,-0.012470436,0.000919687,-72.96314824,50.74963913,0.126104021,0.005870666,30.65621939,17.57660939,0.930572859,0.064761263,,15.7,15.6,-3.755876294,0.695267728
506,2018-10-26,2019-08-21,1.8,4.483,12,27,1,27,ParW273_0045,-1.580426465,0.302095862,-0.042624922,0.000193448,1.0,169.5402823,24.3834869,0.005238392,0.001195862,,,-0.167634696,0.003024828,-0.909599709,0.114187241,-14.44616583,1.42661069,6.196,8.589,0.056308397,0.0055,3.6573,693.256,4.544898637,0.034,0.0002229,,,0.086,0.000563805,3.2465,0.021283643,40.5605,0.265909507,4185.625,27.44042801,14.61916462,1055.4095,6.91913117,35.324,0.231579675,0.2515,0.001648802,17.1885,0.112685632,0.1445,0.000947324,3673.449,24.08266694,,,1708.8355,11.20290937,0.1105,0.000724424,69.5,81.4,0.755,0.004949684,6.555873498,7.71279235,19.701,0.129157264,4.483,1.8,-111.5038109,147.2185345,50.0,9.0,-101.1921871,37.12129966,-5.518281877,1.242430345,-0.049619972,0.008845862,2.757003469,0.604561034,-0.005566561,0.005082414,,503.0,512.0,-367.7318937,129.2040683,,,41.73169167,60.10386931,0.043320876,0.003886552,35.17241379,18.63924818,-0.237736281,0.026555172,,18.2,17.5,-4.816478263,0.692931724
507,2018-10-26,2019-08-21,1.8,4.483,12,28,1,28,ParW753_0011,-4.660364055,0.181297266,-0.013612593,0.001117969,,-2.585046802,16.24021963,0.01948141,0.001506152,-0.017116616,1.55273,-0.211695669,0.001490625,-0.019082441,0.128985645,-12.07162227,1.35945,6.067,5.838,0.037447683,0.036,0.000230921,522.9555,3.35448303,0.0485,0.000311102,0.0005,3.2724,0.048,0.000307895,4.1535,0.026642506,43.776,0.280799894,4655.9405,29.86539657,14.68446602,1148.64,7.36791828,39.992,0.256527535,0.313,0.00200773,21.037,0.134941232,0.1265,0.000811431,3878.976,24.88158011,,,1581.3495,10.14352094,0.1205,0.000772944,70.3,82.4,0.6165,0.003954522,6.41447127,7.546436788,23.7105,0.152090321,4.483,1.8,354.7202567,144.5887772,30.0,8.0,-14.37372691,35.67065625,-0.984190699,1.241939063,0.01252736,0.009720117,6.59475981,0.653297461,-0.025536364,0.003928418,,512.0,512.0,-177.5901616,120.4603875,,,-93.17871104,49.10831455,0.053536833,0.00374209,31.0546875,20.65540434,-0.399149235,0.019145215,,16.1,15.7,-1.039255387,0.736322168
508,2018-10-26,2019-08-21,1.8,4.483,12,29,1,29,ParW216_0041,-1.624374171,0.269875049,-0.03208094,0.000445678,,25.68563772,18.70706852,0.004764212,0.001131336,-0.013267352,0.000102849,-0.200233099,0.001405599,-0.021373734,0.140594204,-10.23645138,1.475862033,6.52,7.872,0.053885432,0.013,8.89876,545.6675,3.735204384,0.033,0.000225892,0.003,2.05356,0.041,0.000280653,4.101,0.028072174,43.0495,0.294682533,4502.1365,30.81803478,15.28117359,1180.461,8.080494261,42.0375,0.287755188,0.4055,0.00277573,15.761,0.107887232,0.0905,0.000619491,4254.333,29.12176971,0.046,0.000314879,1804.4825,12.35204762,,,69.3,81.8,0.5955,0.004076318,6.845202223,8.053179086,23.169,0.15859649,4.483,1.8,213.3793319,154.3463299,95.0,9.0,36.97924259,40.46963546,1.469214293,1.441167731,0.103055496,0.013901719,1.351486496,0.540332908,-0.05553607,0.003102603,,509.0,509.0,244.6325153,145.8509054,0.000879411,0.001577014,152.5700575,61.86290693,,,34.28290766,19.96680763,-0.350353175,0.020415472,,17.8,17.1,-0.873206796,0.794300688
509,2018-10-26,2019-08-21,1.8,4.483,12,30,1,30,ParW273_0075,-5.576263954,0.182406723,,,,3.007931154,17.33725339,0.007451412,0.00120508,,,-0.223195801,0.001595916,-0.604076378,0.11733242,-18.30900832,1.279110657,5.722,5.6005,0.034290986,,,532.312,3.259263197,0.037,0.000226545,,,0.049,0.000300019,3.6025,0.022057545,39.273,0.240462442,4395.2775,26.91159733,13.65313653,989.891,6.060947913,39.1995,0.240012413,0.2795,0.001711335,19.8685,0.121651721,0.097,0.000593916,3359.6045,20.57033338,0.0085,5.2442,1610.5345,9.861051082,,,70.2,81.3,0.5845,0.003578802,6.12284374,7.203345577,18.3395,0.112289893,4.483,1.8,85.61909867,143.1529624,15.0,3.0,-186.3468985,32.2404738,-2.052863852,1.276716783,-0.019637584,0.009103237,5.404102121,0.647111504,-0.059098879,0.003159263,,501.0,503.0,-728.692192,109.4213816,-0.035306574,0.000276843,-79.30577691,52.45465951,,,32.56972112,18.79918995,-0.478404842,0.019037002,,16.5,16.2,-6.88930303,0.5973124
510,2018-10-26,2019-08-21,1.8,4.483,12,31,1,31,ParW273_0077,12.2493043,0.703956522,0.014875668,0.001909091,,-21.26300075,16.45820632,-0.002311431,0.00084664,-3.5916,0.000514625,1.038775456,0.042166008,-0.588155607,0.116437945,131.4562298,6.087626087,6.601,21.2025,0.150086166,0.0575,0.000407025,495.7055,3.508951201,0.0255,0.000180507,0.0155,0.00010972,1.27,0.008989951,3.507,0.024825006,183.3535,1.297904671,4057.0175,28.71841533,13.46633416,955.094,6.760825204,36.5395,0.258652209,0.2755,0.001950182,17.842,0.12629819,0.2535,0.001794451,3267.8575,23.13218736,0.0375,0.000265451,1581.767,11.19685623,,,69.4,80.2,2.713,0.019204517,7.078701368,8.327883962,18.2245,0.129005793,4.483,1.8,-224.983438,134.6993953,40.0,5.0,-177.7994815,31.71063083,-3.80766051,1.21316917,-0.02801345,0.009147036,3.450227625,0.592382609,0.110716688,0.008416601,,500.0,512.0,-716.4371126,108.4980356,-0.008045339,0.001245059,-57.88543983,52.51716522,,,33.20158103,21.32037436,1.804983252,0.090075889,,16.8,16.8,-5.434144876,0.605082213
511,2018-10-26,2019-08-21,1.8,4.483,12,32,1,32,ParW239_0005,-3.669030231,0.205680147,,,,-50.88012668,17.19889706,0.015946121,0.001617647,,,-0.158442738,0.002886029,-0.146206158,0.145753676,-13.25416638,1.449871324,6.548,5.5945,0.038855459,,,467.81,3.249078987,0.044,0.000305593,,,0.0785,0.000545206,3.9645,0.027534627,39.4365,0.273898171,3807.977,26.44752796,14.40993789,1192.652,8.283321332,43.2835,0.300616725,0.2935,0.002038444,17.7655,0.123386659,0.11,0.000763983,3937.3185,27.34584298,0.0155,0.000107652,1622.7895,11.27075365,0.04,0.000277812,68.9,80.5,0.4965,0.00344834,6.94529614,8.170936635,23.0915,0.160377306,4.483,1.8,-477.8839796,139.9991544,30.0,7.0,53.70911152,43.8475,2.810003878,1.591305147,-0.009402728,0.010790441,3.363591574,0.653143382,-0.034641712,0.004044118,,514.0,506.0,-61.49126711,144.7543566,-0.029802666,0.000569853,-23.86745563,59.66137868,-0.027773871,0.001470588,36.76470588,18.8912055,-0.43313386,0.018253676,,18.9,18.6,-0.786285573,0.848952206
512,2018-10-26,2019-08-21,1.8,4.483,12,33,1,33,ParW496_0057,3.542721438,0.422818047,,,1.0,96.80783661,18.93697663,0.010611164,0.001203698,,,-0.143135393,0.003458728,-0.765760064,0.103563757,20.32498917,2.308297041,6.066,13.875,0.08999141,,,621.427,4.030493098,0.0395,0.000256192,,,0.1135,0.000736146,3.3985,0.02204222,75.748,0.491291481,4093.27,26.5484063,13.72064277,1137.807,7.379665286,40.5335,0.262894905,0.3115,0.002020348,14.2875,0.09266683,0.1355,0.000878835,3981.482,25.82336416,,,1593.2695,10.33373465,,,69.8,80.9,0.8655,0.005613518,6.485867363,7.630432191,20.2645,0.131432859,4.483,1.8,-205.8844181,124.7357426,90.0,9.0,-21.96919245,34.67281686,-0.375078139,1.235192456,0.010700513,0.009492456,-0.149315556,0.435388314,-0.015541781,0.004129142,,501.0,513.0,-67.31591048,121.3291852,,,-77.51001943,48.55229541,,,30.47337278,21.28372008,-0.138580143,0.026374704,,15.3,15.6,-4.367975204,0.617527663
513,2018-10-26,2019-08-21,1.8,4.483,12,34,1,34,ParW218_0037,-5.243284225,0.191836472,,,,83.08186002,24.15111615,0.004825221,0.001334688,,,-0.1440868,0.004282953,0.030469517,0.166577007,-13.7710214,1.631566204,6.174,4.815,0.031796579,,,606.181,4.003007663,0.0335,0.000221222,,,0.1075,0.000709892,4.181,0.027609864,40.9515,0.270429407,4075.6725,26.91431808,13.69047619,1134.813,7.493908808,45.534,0.300690637,0.478,0.003156545,14.7015,0.097083573,0.122,0.000805645,3901.1105,25.76157159,,,1621.666,10.70891603,,,72.5,84.0,0.6915,0.004566425,6.603650829,7.769000975,21.9285,0.144808157,4.483,1.8,-220.0738876,162.380609,70.0,9.0,-19.62217143,45.21256947,4.736963564,1.814139544,0.176661306,0.019044202,0.273633563,0.585728741,-0.027400999,0.004860654,,504.0,505.0,-134.8719816,155.4258098,,,-42.92923293,64.60948781,,,39.84142716,16.57483504,-0.293494396,0.027550347,,20.5,19.7,-2.510495899,0.873662735
514,2018-10-26,2019-08-21,1.8,4.483,12,35,1,35,ParW231_0012,3.63679941,0.478992681,,,,-27.12401725,17.03115697,0.023090131,0.001779624,0.00457078,0.000752918,0.278868544,0.018343818,0.435890901,0.157479624,17.35316076,2.493013848,6.043,13.996,0.090614222,,,497.6445,3.221896921,0.052,0.000336663,0.022,0.000142434,0.536,0.003470222,4.6015,0.029791465,72.845,0.471619964,4864.256,31.49262461,13.54679803,1217.208,7.880562745,47.48,0.307399491,0.4215,0.002728915,18.2275,0.118010198,0.221,0.001430819,4388.3995,28.41178961,0.017,0.000110063,1732.5715,11.21717769,0.0565,0.000365798,70.2,81.2,1.291,0.008358314,6.474294241,7.616816754,25.302,0.163812593,4.483,1.8,564.766717,166.4720649,85.0,9.0,56.90701162,41.65716795,6.560462041,1.624933729,0.120753494,0.014425223,3.789805125,0.623809594,0.069797,0.007563403,,503.0,508.0,338.3423762,150.1865704,-0.027445884,0.0005818,61.18432738,59.29473185,-0.010554531,0.00193363,34.22354105,18.91766323,0.285044537,0.044182591,,17.4,17.2,0.650513982,0.865924036
515,2018-10-26,2019-08-21,1.8,4.483,12,36,1,36,ParW546_0055,3.377481875,0.534522987,-0.030285604,0.000589331,33.0,-50.64527531,19.71568128,0.018901599,0.001978468,,,-0.164992792,0.003072939,-0.680061765,0.144533366,-6.985360695,1.930100291,6.471,12.698,0.087880299,0.014,9.68912,468.361,3.241432077,0.047,0.000325278,,,0.073,0.000505218,3.4335,0.023762561,45.851,0.317325529,3457.5365,23.92891321,13.6969697,1126.0675,7.793286194,41.058,0.284154142,0.4235,0.002930958,12.5135,0.086603411,0.1295,0.000896243,3741.839,25.8965135,0.0525,0.000363342,1597.357,11.05498583,,,71.2,82.5,0.7875,0.005450129,6.920798437,8.142115808,22.176,0.153475626,4.483,1.8,-829.0333136,145.5451834,90.0,9.0,-13.98626379,47.40187148,0.561304396,1.7283387,0.120709421,0.017827255,-1.890269747,0.52675645,-0.015482977,0.005451309,,513.0,518.0,-259.6362394,157.5129123,0.007241896,0.00220999,-50.58622115,67.24082813,,,42.09505335,16.44088292,-0.146103491,0.033149855,,21.6,21.8,-1.742027202,0.933499903
516,2018-10-26,2019-08-21,1.8,4.483,12,37,1,37,Zinc 2,,0.251482051,,0.000930375,1.0,,22.64614655,,0.002685799,,0.00012288,,0.003159763,,0.154828402,,2.006344379,3.343,7.163,0.025664827,0.0265,9.49488,645.0335,2.311136824,0.0765,0.000274097,0.0035,1.2544,0.09,0.000322467,4.41,0.015800906,57.147,0.204756088,3556.839,12.74405374,13.51351351,1408.6855,5.047280385,45.9935,0.164793412,0.4635,0.001660707,14.386,0.051544632,0.1415,0.000506991,4077.0135,14.60782429,0.005,1.79149,1663.209,5.959230901,,,70.4,81.4,1.017,0.003643882,3.582971774,4.21526091,27.2395,0.09759836,4.483,1.8,,124.8752154,5.0,2.0,,49.45680848,,1.614761933,,0.016272781,,0.505070611,,0.00496785,,504.0,510.0,,143.1377521,,0.000175542,,58.39274201,,,35.10848126,10.20543084,,0.035705325,,17.5,18.1,,0.956337475
517,2018-10-26,2019-08-21,1.8,4.483,12,38,1,38,ParW273_0086,11.12074762,0.742108055,0.51499514,0.018397642,1.0,15.04497602,17.67032338,0.002377204,0.001047151,0.002980137,0.000724951,-0.052238628,0.007523379,-0.60190591,0.117329273,,,5.39,23.0325,0.133747198,0.571,0.003315734,548.4265,3.18465246,0.0325,0.000188724,0.0225,0.000130655,0.2335,0.001355909,3.6415,0.021145791,,,4205.776,24.42247937,13.06471306,1099.712,6.385906819,37.193,0.215975667,0.456,0.002647942,15.6565,0.090915576,0.22,0.001277516,3995.02,23.19864243,0.066,0.000383255,1789.5595,10.3917755,,,71.2,81.9,1.267,0.00735733,5.806890185,6.831635512,23.121,0.134261108,4.483,1.8,-113.0244258,135.510268,99.0,9.0,-90.85316047,35.43276385,-4.358573908,1.198359921,0.158308834,0.014692338,1.168096155,0.504453045,0.059499733,0.007088409,,504.0,514.0,-127.6540153,128.7197014,0.022768165,0.002126523,83.12990572,57.65967741,,,32.22003929,18.02260429,0.152897739,0.04082279,,16.8,16.0,-2.626810293,0.744959528
518,2018-10-26,2019-08-21,1.8,4.483,12,39,1,39,ParW451_0050,7.571131182,0.62522186,,,1.0,-14.27157627,21.11294095,-0.001280321,0.001073195,0.000103156,0.000558061,-0.03011296,0.007083086,-0.74095065,0.139772898,-4.12930896,1.835485163,7.38,14.5645,0.11536807,,,491.8245,3.895831881,0.025,0.00019803,0.013,0.000102975,0.165,0.001306995,3.256,0.025791372,42.7575,0.338689983,4270.8055,33.82983204,13.38862559,1015.8485,8.046721896,33.7915,0.267668656,0.2775,0.002198128,17.478,0.138446437,0.123,0.000974306,3543.9145,28.07199538,0.03,0.000237635,1482.8595,11.7460015,,,73.1,84.4,0.8085,0.006404276,7.921183026,9.319038855,19.2225,0.152264941,4.483,1.8,13.18152444,183.3362598,60.0,8.0,-78.84172267,43.60813541,-5.757824943,1.45059456,-0.029870287,0.011912463,3.150238889,0.750291988,-0.008047128,0.005280119,,502.0,509.0,-348.7139045,152.1324325,-0.017077866,0.001287834,-112.5579712,63.65588754,,,42.92779426,18.45234111,0.036999795,0.034707122,,22.0,21.4,-3.052225968,0.825179525
519,2018-10-26,2019-08-21,1.8,4.483,12,40,1,40,ParW496_0051,-2.528361653,0.205924629,,,1.0,52.20444238,20.35159644,0.02073961,0.00172819,,,-0.161728126,0.002034224,-0.433812026,0.130550346,-7.808024759,1.522463304,6.832,5.7195,0.042220818,,,565.26,4.17269688,0.048,0.000354332,,,0.0565,0.000417078,3.626,0.026766796,42.286,0.312151329,4104.057,30.29576803,12.81094527,1133.369,8.366424814,41.2675,0.304632857,0.2845,0.002100153,16.2555,0.119996593,0.095,0.000701281,3893.3155,28.74009383,,,1719.531,12.69341832,0.16,0.001181105,70.1,80.4,0.6615,0.004883132,7.381907228,8.684596739,20.0955,0.148343117,4.483,1.8,-169.1707644,147.7622896,95.0,7.0,14.22472226,40.80576815,1.207477397,1.485793274,-0.020401511,0.010243126,1.886765029,0.585262315,-0.043559505,0.003420376,,503.0,508.0,-57.9888021,140.1747618,,,95.79855274,61.90991929,0.091559313,0.005760633,36.00395648,20.50304453,-0.197384977,0.023816617,,18.0,18.4,-3.065077863,0.723517507
520,2018-10-26,2019-08-21,1.8,4.483,12,41,1,41,ParW396_0012,4.795219682,0.512375842,-0.038019007,0.000413366,1.0,124.3721148,21.52892901,0.021324835,0.00167,0.003113507,0.000694455,-0.12588852,0.00454703,-0.763625099,0.11306396,0.065496798,1.865952178,5.829,15.494,0.098050947,0.0125,7.9104,651.0245,4.119889553,0.0505,0.00031958,0.021,0.000132895,0.1375,0.000870144,3.419,0.021636517,56.4255,0.357078463,3834.595,24.26653357,12.39368165,1053.8215,6.668916744,35.5265,0.224822962,0.3365,0.002129479,15.65,0.099038164,0.166,0.001050501,3757.404,23.77804443,0.031,0.000196178,1625.806,10.2886161,,,72.1,82.3,1.338,0.008467288,6.328317219,7.445079081,22.7395,0.143902769,4.483,1.8,-469.1180858,126.807399,99.0,9.0,-113.0989773,34.84914663,-5.531279142,1.174836733,0.036421769,0.011127822,1.201213876,0.517534653,0.012763468,0.005489505,,506.0,504.0,-308.5361523,124.2547461,-0.013180343,0.001025149,-53.24577748,53.76427762,,,33.06930693,19.13652812,0.308390279,0.044246733,,17.2,16.2,-2.151778017,0.751979505
521,2018-10-26,2019-08-21,1.8,4.483,12,42,2,42,ParW273_0029,11.09005643,0.695143984,,,1.0,136.3698805,20.59127914,0.006753616,0.001126677,,,-0.101860864,0.005401874,-0.186762954,0.124474606,-3.804783167,1.679967308,5.554,22.52,0.13543546,,,667.0785,4.011815445,0.0365,0.000219511,,,0.175,0.001052451,4.0325,0.024251487,54.4245,0.327309379,4308.2245,25.90969667,12.62254902,1050.509,6.317769546,35.523,0.213635607,0.2305,0.001386229,18.74,0.11270251,0.12,0.000721681,3788.866,22.78627049,0.211,0.001268956,1651.9005,9.934542847,0.0225,0.000135315,71.3,81.6,1.1675,0.007021354,6.014008015,7.075303547,22.27,0.133931958,4.483,1.8,-4.583031479,132.9856281,99.0,8.0,-130.6641743,32.42695434,-5.832431986,1.096518639,-0.06813934,0.007115039,4.267332847,0.578463511,-0.037615014,0.003704142,,505.0,509.0,-311.272562,116.9541477,0.167391405,0.006513116,-43.65425728,50.99061701,-0.043851557,0.000694527,30.8678501,19.48308028,0.086959312,0.036038215,,15.4,15.9,-3.137584154,0.687427022
522,2018-10-26,2019-08-21,1.8,4.483,12,43,2,43,ParW566_0023,-1.666429886,0.269523705,,,1.0,2.684260961,20.54025374,0.024082916,0.002046663,,,-0.170923777,0.002026793,-0.247862299,0.151890239,-7.592794211,1.709420916,6.735,6.782,0.049479355,,,516.8525,3.770794504,0.0515,0.000375728,,,0.051,0.00037208,3.822,0.027884119,43.014,0.313816717,3980.517,29.04060951,12.58823529,1130.2265,8.245779743,46.5575,0.339668987,0.2955,0.002155876,14.721,0.107399821,0.1305,0.000952087,3850.8385,28.09451565,0.028,0.000204279,1679.9805,12.25661332,0.134,0.000977622,74.3,85.0,0.5555,0.004052755,7.295687849,8.583162175,24.0575,0.17551601,4.483,1.8,-295.2054971,158.1898688,95.0,9.0,7.17250953,44.91637186,6.415827088,1.850243277,-0.009006803,0.011743476,0.345714131,0.585027789,-0.009260583,0.005186205,,501.0,503.0,-109.8469008,153.0363109,-0.017940051,0.001112749,51.72105621,66.76416529,0.065690992,0.005325299,39.74103586,18.35807168,-0.317356048,0.022076145,,20.3,19.6,0.755292194,0.95606997
523,2018-10-26,2019-08-21,1.8,4.483,12,44,2,44,ParW496_0058,-2.522498606,0.227970178,-0.03547518,0.000191395,1.0,95.48372419,23.34310504,0.035559816,0.002411573,-0.013896023,3.82789,-0.201468607,0.000803858,-0.035343958,0.154493769,-5.271389115,1.73828457,6.729,5.9555,0.043373769,0.005,3.64149,609.816,4.44127589,0.063,0.000458828,0.001,7.28298,0.021,0.000152943,4.036,0.029394095,45.411,0.330727268,3683.418,26.8262485,12.66272189,1279.609,9.31936289,41.7295,0.303914988,0.2795,0.002035592,13.443,0.09790506,0.1255,0.000914014,3753.543,27.33696726,,,1571.915,11.44822076,,,73.8,84.5,0.451,0.003284623,7.282976979,8.568208211,21.4265,0.156048706,4.483,1.8,-592.6722825,140.9973062,60.0,7.0,155.9786211,48.98206558,1.575789812,1.597360682,-0.024948613,0.010698961,-0.933251634,0.51458368,-0.014437652,0.004804006,,507.0,504.0,-208.5254068,143.6816163,,,-57.01183508,60.171227,,,38.27893175,19.02607164,-0.42391573,0.017263798,,19.1,19.6,-1.896587564,0.820183531
