Plot ID,Sowing date,Harvest date,Width,Length,Row,Column,Replicate,Rack,Accession,PECO:0007167,PECO:0007102,AvailN_CalcNutAvail_kgha,BioYld100_CalcGbSamp_tha,BmsNOff_CalcCombYld_kgha,BmsNUpE_CalcFh_kgNOff/kg_Navail,BmsNUtE_CalcFh_kg_biomass/kg_Noff,FertN_FertApl_kgha,FrWtGrnPl_Fh_kg,GrnAlCnc_Icp_ppm,GrnAlOff_CalcIcpYld_kgha,GrnAsCnc_Icp_ppm,GrnAsOff_CalcIcpYld_kgha,GrnCaCnc_Icp_ppm,GrnCaOff_CalcIcpYld_kgha,GrnCdCnc_Icp_ppm,GrnCdOff_CalcIcpYld_kgha,GrnCoCnc_Icp_ppm,GrnCoOff_CalcIcpYld_kgha,GrnCrCnc_Icp_ppm,GrnCrOff_CalcIcpYld_kgha,GrnCuCnc_Icp_ppm,GrnCuOff_CalcIcpYld_kgha,GrnFeCnc_Icp_ppm,GrnFeOff_CalcIcpYld_kgha,GrnKCnc_Icp_ppm,GrnKOff_CalcIcpYld_kgha,GrnMc_CalcFh_%,GrnMgCnc_Icp_ppm,GrnMgOff_CalcIcpYld_kgha,GrnMnCnc_Icp_ppm,GrnMnOff_CalcIcpYld_kgha,GrnMoCnc_Icp_ppm,GrnMoOff_CalcIcpYld_kgha,GrnNCnc_Com_%,GrnNOff_CalcCombYld_kgha,GrnNUE_CalcFh_kg_grain/kg_Navail,GrnNUpE_CalcFh_kgNOff/kg_Navail,GrnNUtE_CalcFh_kg_grain/kg_Noff,GrnNaCnc_Icp_ppm,GrnNaOff_CalcIcpYld_kgha,GrnNiCnc_Icp_ppm,GrnNiOff_CalcIcpYld_kgha,GrnPCnc_Icp_ppm,GrnPOff_CalcIcpYld_kgha,GrnPbCnc_Icp_ppm,GrnPbOff_CalcIcpYld_kgha,GrnSCnc_Icp_ppm,GrnSOff_CalcIcpYld_kgha,GrnSeCnc_Icp_ppm,GrnSeOff_CalcIcpYld_kgha,GrnSsDrWt_Fh_g,GrnSsFrWt_Fh_g,GrnTiCnc_Icp_ppm,GrnTiOff_CalcIcpYld_kgha,GrnWt_GbSamp_g,GrnYld100_Fh_tha,GrnYld85_Fh_tha,GrnZnCnc_Icp_ppm,GrnZnOff_CalcIcpYld_kgha,HI_CalcGbSamp_%,HarPlL_Fh_m,HarPlW_Fh_m,LodAr_Vis_% 2021-08-11,LodSev_Vis_0to10 2021-08-11,NHi_CalcCombYld_%,NoGr_TgwMeas_No sample_1,NoGr_TgwMeas_No sample_2,SlMinN_SoilSam_kgha,SpkPop_CalcGbSamp_m2,StmNoS_GbSamp_No,StrwChfWt_GbSamp_g,StrwNCnc_Com_%,StrwNOff_CalcCombYld_kgha,StrwYld100_CalcGbSamp_tha,StrwYld85_CalcGbSamp_tha,TGW_CalcTGW_g,WtGrSp_CalcGbSamp_g,WtGr_TgwMeas_g sample_1,WtGr_TgwMeas_g sample_2
144,2020-09-28,2021-08-14,1.8,9.0,4,30,2,1,Paragon,SFP,N200,282.24,16.81023594,240.2447051,0.851207147,69.97130667,200.0,12.299,31.3045,0.25295845,,,343.734,2.777569357,0.0415,0.000335344,0.021,0.000169692,0.1125,0.000909065,4.3555,0.035194957,30.329,0.245075847,4676.1195,37.78574779,14.26735219,900.414,7.275865451,42.012,0.339481238,0.057,0.000460593,2.4,193.9338691,28.63016539,0.687123969,33.63478032,15.245,0.12318841,0.069,0.00055756,3397.727,27.45559764,0.072,0.000581802,1533.289,12.38986118,,,66.7,77.8,0.0355,0.000286861,171.8,8.080577879,9.506562211,25.0535,0.202446758,48.06939004,7.3675,1.8,,,80.72347277,531.0,507.0,82.24,470.3479557,100.0,185.6,0.5305,46.310836,8.729658058,10.27018595,32.56262042,1.718,17.6,16.2
145,2020-09-28,2021-08-14,1.8,9.0,4,31,2,1,Crusoe,SFP,N200,282.24,20.73075959,279.0874736,0.988830334,74.28050899,200.0,15.873,20.755,0.217201446,,,295.358,3.09092675,0.048,0.000502321,0.0155,0.000162208,0.054,0.000565111,3.634,0.038029875,37.287,0.390209122,4632.112,48.47513489,13.65914787,955.6905,10.00131817,40.128,0.419940237,0.066,0.000690691,2.16,226.0443862,37.07843636,0.800894225,37.4972683,13.759,0.143988181,0.0825,0.000863364,3085.669,32.29158125,0.028,0.000293021,1415.1175,14.80922994,0.0945,0.000988944,68.9,79.8,0.027,0.000282555,173.3,10.46501788,12.31178574,22.3715,0.234118147,50.48062919,7.3675,1.8,,,80.99409954,516.0,516.0,82.24,603.8671597,100.0,170.0,0.5167,53.04308744,10.26574172,12.07734319,37.30620155,1.733,19.5,19.0
146,2020-09-28,2021-08-14,1.8,9.0,4,32,2,1,Graham,SFP,N200,282.24,22.60976034,278.6406275,0.987247121,81.14308579,200.0,16.874,17.3135,0.191321182,,,361.343,3.992986384,0.0475,0.000524894,0.007,7.73528,0.076,0.000839831,3.0575,0.033786612,30.709,0.339346878,4531.62,50.07623493,14.00264201,951.434,10.51373074,33.8555,0.374116976,0.046,0.000508319,2.03,224.3232153,39.15251097,0.794795973,39.65826805,12.402,0.137047119,0.1155,0.001276322,3054.5375,33.75387553,0.1005,0.001110566,1334.411,14.74578158,,,65.1,75.7,0.165,0.001823317,143.3,11.0504047,13.00047611,23.5475,0.260209405,48.8744884,7.3675,1.8,,,80.50628415,514.0,520.0,82.24,771.1378015,100.0,149.9,0.4699,54.31741218,11.55935564,13.59924194,40.23210832,1.433,20.4,21.2
147,2020-09-28,2021-08-14,1.8,9.0,4,33,2,1,Soissons,SFP,N200,282.24,16.80752318,247.2570968,0.876052639,67.97589794,200.0,13.025,17.194,0.147983243,0.016,0.000137707,417.5265,3.593516673,0.0735,0.000632591,0.0015,1.291,0.12,0.001032802,3.673,0.031612333,30.8255,0.265305192,4357.663,37.50500781,13.70558376,1104.716,9.507936298,42.722,0.367694552,0.038,0.000327054,2.3,197.9536232,30.49418676,0.701366295,34.80862383,13.6855,0.117786709,0.158,0.001359855,3083.8745,26.54191873,,,1486.5115,12.79392771,,,68.0,78.8,0.0775,0.000667018,173.9,8.606679271,10.12550503,26.153,0.225090483,51.20730271,7.3675,1.8,,,80.0598348,512.0,515.0,82.24,494.9211772,100.0,165.7,0.6012,49.30347356,8.200843906,9.648051654,33.59298929,1.739,17.3,17.2
148,2020-09-28,2021-08-14,1.8,9.0,4,34,2,1,Barrel,SFP,N200,282.24,17.02126453,241.831179,0.856828157,70.38490488,200.0,13.173,13.774,0.119114151,0.0485,0.000419416,289.2885,2.501695519,0.051,0.000441035,0.0105,9.0814,0.058,0.00050157,3.6065,0.031188122,29.428,0.254486078,5358.6045,46.33988861,14.01869159,1130.423,9.775618988,37.341,0.322915748,0.08,0.00069182,2.09,180.7380395,30.63971474,0.640370038,35.75946295,14.139,0.122270581,0.112,0.000968548,3422.772,29.59928713,0.016,0.000138364,1353.9795,11.7088804,,,64.4,74.9,0.0535,0.000462655,141.9,8.647753088,10.17382716,24.1185,0.208570833,50.80558539,7.3675,1.8,,,74.73727757,530.0,516.0,82.24,609.4258695,100.0,137.4,0.7296,61.09313951,8.373511446,9.851189937,31.83556405,1.419,16.8,16.5
149,2020-09-28,2021-08-14,1.8,9.0,4,35,2,1,Maris Widgeon,SFP,N200,282.24,19.21677881,249.047561,0.882396404,77.16108014,200.0,9.942,16.493,0.108449543,,,392.601,2.581543627,0.043,0.000282746,0.0105,6.9426,0.0425,0.000279458,3.941,0.025914003,34.7205,0.228304272,4569.5125,30.04677999,13.60103627,1010.9445,6.64745462,40.724,0.267780221,0.041,0.000269595,2.58,169.6476208,23.29750984,0.601075754,26.40254397,13.6995,0.090080914,0.0745,0.000489874,3804.7475,25.01807601,,,1651.061,10.85653374,,,66.7,77.2,0.0505,0.000332062,130.3,6.575489179,7.735869622,32.987,0.216905662,34.21743697,7.3675,1.8,60.0,7.0,68.11856343,524.0,502.0,82.24,504.6423007,100.0,250.5,0.6281,79.39994019,12.64128963,14.87210545,36.15984405,1.303,19.4,17.7
150,2020-09-28,2021-08-14,1.8,9.0,4,36,2,1,Istabraq,SFP,N200,282.24,19.05823846,248.9322921,0.881987996,76.5599284,200.0,13.443,18.1355,0.161367877,0.061,0.000542772,339.937,3.024725648,0.043,0.00038261,0.011,9.78769,0.0385,0.000342569,3.0915,0.02750786,25.9455,0.230860481,4673.621,41.58541527,13.52785146,927.455,8.252402434,39.3535,0.350163533,0.062,0.00055167,1.99,177.0682227,31.52600849,0.627367569,35.74426027,12.7315,0.113283622,0.0745,0.000662894,2880.4075,25.62957973,,,1244.496,11.07340175,,,65.2,75.4,0.051,0.000453793,175.5,8.897900636,10.4681184,25.2905,0.225032356,46.68794892,7.3675,1.8,,,71.13107793,516.0,505.0,82.24,507.0028852,100.0,200.4,0.7073,71.8640694,10.16033782,11.95333861,30.75416259,1.755,16.0,15.4
151,2020-09-28,2021-08-14,1.8,9.0,4,37,2,1,Robigus,SFP,N200,282.24,18.90304752,254.755034,0.902618459,74.20087927,200.0,13.024,13.335,0.11500455,,,333.5955,2.8770154,0.0605,0.000521768,,,0.052,0.000448462,4.2125,0.036329709,32.3185,0.278723251,5194.5425,44.79910182,13.33333333,969.367,8.360076163,40.1735,0.346466838,0.062,0.000534704,2.12,182.8343802,30.55648816,0.647797549,33.85316114,15.2285,0.131334592,0.1065,0.000918484,3319.284,28.62637891,,,1332.6955,11.49351678,,,68.9,79.5,0.0605,0.000521768,149.6,8.624263218,10.14619202,26.778,0.23094052,45.62366575,7.3675,1.8,,,71.76870163,518.0,511.0,82.24,576.488183,100.0,178.3,0.6997,71.92065377,10.2787843,12.09268742,28.18270165,1.496,14.7,14.3
152,2020-09-28,2021-08-14,1.8,9.0,4,38,2,1,Xi19,SFP,N200,282.24,17.53375168,240.9865755,0.853835656,72.75820924,200.0,13.535,12.5145,0.112252031,0.0335,0.000300487,293.235,2.630246849,0.063,0.000565095,0.0105,9.41825,0.1415,0.001269221,3.7315,0.03347065,29.003,0.260149878,4878.4825,43.75880514,13.50318471,990.382,8.883486403,40.074,0.359454063,0.0415,0.000372245,2.08,186.5709566,31.7806035,0.661036553,37.22098425,15.2405,0.13670359,0.1135,0.001018067,3037.94,27.24958519,0.0155,0.000139031,1426.206,12.79272201,,,67.9,78.5,0.0545,0.000488852,187.9,8.96975753,10.55265592,23.946,0.214789814,51.1570923,7.3675,1.8,,,77.41964724,512.0,518.0,82.24,477.3686818,100.0,179.4,0.6354,54.41561884,8.563994151,10.07528724,35.4368932,1.879,18.0,18.5
153,2020-09-28,2021-08-14,1.8,9.0,4,39,2,1,Malacca,SFP,N200,282.24,18.59214994,257.086956,0.910880655,72.31852689,200.0,13.112,11.732,0.102161348,0.031,0.000269946,302.706,2.635940418,0.0505,0.00043975,,,0.0745,0.00064874,3.639,0.03168813,24.714,0.215207599,4461.042,38.84640844,13.14741036,971.0425,8.45576293,33.8445,0.294715286,0.071,0.000618263,2.2,191.5742972,30.85290036,0.678763808,33.87150688,13.1635,0.114626739,0.12,0.001044951,3120.1565,27.1700813,,,1333.3485,11.61069553,,,65.4,75.3,0.046,0.000400564,159.9,8.707922598,10.24461482,22.9775,0.200086292,46.83655536,7.3675,1.8,,,74.51731514,513.0,509.0,82.24,544.5855284,100.0,181.5,0.6628,65.51265881,9.88422734,11.62850275,33.75733855,1.599,17.4,17.1
154,2020-09-28,2021-08-14,1.8,9.0,4,40,2,1,Avalon,SFP,N200,282.24,19.37407561,266.7070854,0.94496558,72.64177324,200.0,13.106,13.025,0.112261243,0.009,7.7571,339.7575,2.928337753,0.0675,0.000581776,,,0.055,0.00047404,3.7865,0.032635485,29.846,0.257239851,4442.5545,38.28995699,14.03508772,923.8665,7.962717971,38.8125,0.334521266,0.0365,0.00031459,2.26,194.7872622,30.53750498,0.690147613,32.31599713,13.176,0.113562698,0.115,0.000991174,3292.631,28.37887512,,,1473.1645,12.69706547,,,68.6,79.8,0.0575,0.000495587,163.4,8.618905406,10.13988871,26.8975,0.231827008,44.48679553,7.3675,1.8,,,73.03415352,511.0,511.0,82.24,527.472791,100.0,203.9,0.6687,71.91982319,10.75517021,12.65314142,36.59491194,1.634,18.6,18.8
155,2020-09-28,2021-08-14,1.8,9.0,4,41,2,1,Zyatt,SFP,N200,282.24,21.07062284,287.0164487,1.016923358,73.41259685,200.0,16.264,11.977,0.129380751,0.017,0.000183641,254.9565,2.754150744,0.069,0.000745368,,,0.043,0.000464505,3.4355,0.037111762,31.7255,0.342712617,4298.153,46.43051376,13.16129032,994.35,10.74140017,34.161,0.369021945,0.057,0.000615739,2.07,223.6103821,38.2739297,0.792270345,37.6369855,11.514,0.124379224,0.132,0.001425921,3110.1215,33.59688198,,,1329.7625,14.36467153,,,67.3,77.5,0.043,0.000464505,202.2,10.80243392,12.70874579,23.576,0.254678182,51.26774848,7.3675,1.8,,,77.90855999,506.0,512.0,82.24,534.2450009,100.0,192.2,0.6175,63.40606657,10.26818892,12.08022226,44.10609037,2.022,22.5,22.4
156,2020-09-28,2021-08-14,1.8,9.0,4,42,2,1,Solstice,SFP,N200,282.24,19.51448304,251.6004113,0.891441367,77.56141154,200.0,14.058,12.797,0.119279076,0.024,0.000223701,339.4825,3.164269663,0.0555,0.000517308,,,0.083,0.000773632,3.381,0.031513836,28.5585,0.266189848,4356.336,40.60480833,13.42465753,1001.708,9.336782412,41.778,0.389406988,0.0385,0.000358853,2.08,193.8739375,33.02459743,0.686911627,37.04629229,13.196,0.1229981,0.112,0.001043937,3074.04,28.65270379,0.004,3.72834,1342.8085,12.51613323,,,63.2,73.0,0.0595,0.000554591,190.1,9.320862379,10.96572045,24.588,0.229181364,47.7638191,7.3675,1.8,,,77.05628797,518.0,523.0,82.24,490.3136443,100.0,207.9,0.5663,57.72647383,10.19362067,11.9924949,37.36791547,1.901,19.4,19.5
157,2020-09-28,2021-08-14,1.8,9.0,4,43,2,1,Claire,SFP,N200,282.24,16.94776758,246.3161972,0.872718953,68.80492543,200.0,13.187,12.2055,0.106556998,0.031,0.000270638,309.089,2.698422515,0.0465,0.000405956,,,0.051,0.000445242,3.727,0.032537621,25.541,0.222979172,5151.7755,44.97625926,13.62467866,1040.1265,9.080558563,34.345,0.299840244,0.021,0.000183335,2.11,184.2081571,30.93198842,0.652664956,35.44324129,12.8955,0.112580867,0.116,0.001012708,2990.9195,26.11145825,0.0215,0.0001877,1368.4515,11.94691606,0.0225,0.00019643,67.2,77.8,0.05,0.000436512,187.3,8.73024441,10.27087578,24.0505,0.209966743,51.51265127,7.3675,1.8,,,74.78523913,511.0,510.0,82.24,466.1102194,100.0,176.3,0.7558,62.10804011,8.217523169,9.667674316,30.36238981,1.873,15.5,15.5
158,2020-09-28,2021-08-14,1.8,9.0,4,44,2,1,Riband,SFP,N200,282.24,15.82014627,212.8416047,0.754115663,74.32826065,200.0,11.659,19.2945,0.149044182,,,384.95,2.973622431,0.0575,0.00044417,0.0105,8.1193,0.033,0.000254915,4.46,0.034452152,26.337,0.203445367,4915.19,37.96835755,13.65461847,1019.2755,7.873595247,41.162,0.317964012,0.0595,0.00045962,2.13,164.5360639,27.36925253,0.582965079,36.29317607,13.6575,0.105500061,0.1435,0.001108494,3357.436,25.9351786,,,1405.0545,10.85362145,,,64.5,74.7,0.0475,0.000366923,177.1,7.724697834,9.087879804,24.14,0.186474206,48.8282327,7.3675,1.8,,,77.30446503,507.0,510.0,82.24,436.1771786,100.0,185.6,0.5967,48.30554081,8.095448436,9.524056983,35.20157325,1.771,17.7,18.1
159,2020-09-28,2021-08-14,1.8,9.0,4,45,2,1,Mercia,SFP,N200,282.24,18.44336677,250.8003053,0.888606524,73.5380555,200.0,12.394,12.8375,0.105364037,,,443.8,3.642497326,0.057,0.000467829,,,0.0455,0.000373442,4.198,0.034455168,31.6805,0.260018334,4901.053,40.22548997,13.375,1064.762,8.739055291,39.5965,0.324989061,0.051,0.000418584,2.29,187.9522054,29.07993158,0.665930433,32.72531857,13.6955,0.112406089,0.138,0.001132638,3599.7245,29.54481043,0.023,0.000188773,1546.689,12.69448073,,,69.3,80.0,0.052,0.000426791,148.1,8.207519888,9.655905751,29.0535,0.238457179,44.50120192,7.3675,1.8,,,74.94097952,514.0,515.0,82.24,554.1877035,100.0,184.7,0.614,62.84809986,10.23584688,12.0421728,34.01360544,1.481,17.4,17.6
160,2020-09-28,2021-08-14,1.8,9.0,4,46,2,1,Hereward,SFP,N200,282.24,16.58015187,231.2198865,0.819231457,71.70729179,200.0,13.145,12.4155,0.108174407,,,343.262,2.990790806,0.0565,0.000492276,,,0.0415,0.000361583,3.8585,0.033618537,27.9645,0.243650534,4834.9425,42.12613565,13.54166667,980.43,8.542340922,35.6445,0.310565233,0.037,0.000322376,2.18,189.9401611,30.87036361,0.672973927,37.68210234,13.065,0.113833404,0.131,0.001141384,3229.3155,28.13654615,0.0275,0.000239603,1412.9195,12.31055768,,,66.4,76.8,0.05,0.000435643,189.6,8.712851425,10.25041344,25.519,0.222343256,52.54988914,7.3675,1.8,,,82.14698309,520.0,501.0,82.24,459.5385772,100.0,171.2,0.5247,41.27972542,7.867300442,9.255647579,33.3006856,1.896,17.8,16.2
161,2020-09-28,2021-08-14,1.8,9.0,4,51,3,1,Istabraq,RFP,N200,278.78,8.936943664,141.73463,0.508410324,63.05405858,200.0,7.584,,,,,,,,,,,,,,,,,,,13.47150259,,,,,,,2.14,108.2065789,18.13753566,0.388143263,35.67499482,,,,,,,,,,,,,66.8,77.2,,,143.2,5.056382192,5.948684931,,,56.5784275,7.3675,1.8,60.0,9.0,76.34448891,506.0,514.0,78.78,353.0993151,100.0,109.9,0.864,33.52805112,3.880561473,4.565366438,25.19607843,1.432,12.8,12.9
162,2020-09-28,2021-08-14,1.8,9.0,4,52,3,1,Claire,RFP,N200,278.78,4.380740804,88.93994473,0.319032731,49.25504302,200.0,4.206,,,,,,,,,,,,,,,,,,,13.21243523,,,,,,,2.54,72.31448806,10.212451,0.259396255,32.01066852,,,,,,,,,,,,,67.0,77.2,,,125.3,2.847027089,3.349443634,,,64.98962656,7.3675,1.8,100.0,9.0,81.30709804,513.0,524.0,78.78,227.2168467,100.0,67.5,1.084,16.62545667,1.533713715,1.804369077,17.83992285,1.253,9.2,9.3
163,2020-09-28,2021-08-14,1.8,9.0,4,53,3,1,Mercia,RFP,N200,278.78,10.6811646,182.9199466,0.656144439,58.39256355,200.0,9.315,,,,,,,,,,,,,,,,,,,13.671875,,,,,,,2.38,147.2088702,22.18683783,0.52804674,33.81395395,,,,,,,,,,,,,66.3,76.8,,,161.1,6.185246649,7.276760764,,,57.90797987,7.3675,1.8,,,80.47721039,524.0,502.0,78.78,383.9383395,100.0,117.1,0.7943,35.71107632,4.495917955,5.289315242,28.94736842,1.611,15.7,14.0
164,2020-09-28,2021-08-14,1.8,9.0,4,54,3,1,Xi19,RFP,N200,278.78,12.58145974,191.3756536,0.686475549,65.74221696,200.0,9.931,,,,,,,,,,,,,,,,,,,13.1614654,,,,,,,2.17,143.8899873,23.78533249,0.516141715,34.64847731,,,,,,,,,,,,,64.0,73.7,,,169.6,6.630874992,7.801029403,,,52.70354257,7.3675,1.8,,,75.18719575,509.0,512.0,78.78,390.9714029,100.0,152.2,0.798,47.48566632,5.950584751,7.000687943,32.41919687,1.696,16.5,16.6
165,2020-09-28,2021-08-14,1.8,9.0,4,55,3,1,Graham,RFP,N200,278.78,14.02062258,201.6491201,0.723327068,69.52979798,200.0,11.229,,,,,,,,,,,,,,,,,,,13.64221364,,,,,,,2.03,150.4129634,26.5783255,0.539540008,36.74454707,,,,,,,,,,,,,67.1,77.7,,,129.0,7.409505584,8.717065393,,,52.84719377,7.3675,1.8,,,74.59143054,519.0,515.0,78.78,574.3802778,100.0,115.1,0.775,51.23615673,6.611116998,7.777784703,30.36750484,1.29,15.6,15.8
166,2020-09-28,2021-08-14,1.8,9.0,4,56,3,1,Barrel,RFP,N200,278.78,12.68226273,193.0371737,0.692435518,65.6985517,200.0,10.187,,,,,,,,,,,,,,,,,,,14.0,,,,,,,2.18,146.3561407,24.08201606,0.52498795,34.77871287,,,,,,,,,,,,,64.5,75.0,,,142.4,6.713584436,7.898334631,,,52.93680297,7.3675,1.8,,,75.81759405,508.0,524.0,78.78,471.4595812,100.0,126.6,0.7821,46.68103297,5.968678298,7.021974468,29.26356589,1.424,14.8,15.4
167,2020-09-28,2021-08-14,1.8,9.0,4,57,3,1,Paragon,RFP,N200,278.78,9.408022056,171.4982883,0.615174289,54.85781899,200.0,8.51,,,,,,,,,,,,,,,,,,,13.85869565,,,,,,,2.54,143.7413226,20.29954513,0.515608446,32.99803891,,,,,,,,,,,,,63.4,73.6,,,174.2,5.65910719,6.657773165,,,60.1519337,7.3675,1.8,,,83.81501883,514.0,527.0,78.78,324.8626401,100.0,115.4,0.7404,27.75696567,3.748914866,4.410488078,27.66570605,1.742,14.2,14.6
168,2020-09-28,2021-08-14,1.8,9.0,4,58,3,1,Theodore,RFP,N200,278.78,19.70497693,252.1123113,0.904341457,78.15951879,200.0,14.167,,,,,,,,,,,,,,,,,,,12.83068783,,,,,,,1.99,188.061887,33.89893852,0.674588877,37.48466718,,,,,,,,,,,,,65.9,75.6,,,183.3,9.450346081,11.11805421,,,47.95918367,7.3675,1.8,,,74.59448768,512.0,515.0,78.78,515.5671621,100.0,198.9,0.6246,64.05042431,10.25463085,12.06427159,34.17721519,1.833,17.5,17.6
169,2020-09-28,2021-08-14,1.8,9.0,4,59,3,1,Soissons,RFP,N200,278.78,10.69901969,173.5367397,0.622486332,61.65276421,200.0,9.047,,,,,,,,,,,,,,,,,,,12.63736264,,,,,,,2.27,137.9048374,21.79174607,0.494672636,35.00758964,,,,,,,,,,,,,63.6,72.8,,,152.8,6.075102969,7.147179963,,,56.78186548,7.3675,1.8,,,79.46722847,520.0,517.0,78.78,397.5852728,100.0,116.3,0.7706,35.63190227,4.623916723,5.439902027,26.61523626,1.528,13.9,13.7
170,2020-09-28,2021-08-14,1.8,9.0,4,60,3,1,Crusoe,RFP,N200,278.78,13.42393353,213.83292,0.767031064,62.7776749,200.0,11.224,,,,,,,,,,,,,,,,,,,13.50613915,,,,,,,2.14,159.2291507,26.68991505,0.571164182,34.79639391,,,,,,,,,,,,,63.4,73.3,,,159.3,7.440614517,8.753664137,,,55.42797495,7.3675,1.8,,,74.46428298,521.0,511.0,78.78,467.0818906,100.0,128.1,0.9126,54.60376936,5.983319018,7.039198845,30.71705426,1.593,16.3,15.4
171,2020-09-28,2021-08-14,1.8,9.0,4,61,3,1,Zyatt,RFP,N200,278.78,7.93532237,143.2913743,0.513994456,55.37892569,200.0,7.158,,,,,,,,,,,,,,,,,,,13.22751323,,,,,,,2.31,110.7520517,17.19800958,0.397274021,33.45952354,,,,,,,,,,,,,65.6,75.6,,,147.0,4.794461112,5.640542484,,,60.41923551,7.3675,1.8,,,77.29149937,517.0,512.0,78.78,326.1538171,100.0,96.3,1.036,32.53932264,3.140861259,3.695130893,26.82215743,1.47,14.0,13.6
172,2020-09-28,2021-08-14,1.8,9.0,4,62,3,1,Riband,RFP,N200,278.78,9.746833213,167.9272786,0.60236487,58.04198875,200.0,8.007,,,,,,,,,,,,,,,,,,,13.36696091,,,,,,,2.32,124.1690703,19.19834673,0.445401644,31.87162411,,,,,,,,,,,,,68.7,79.3,,,161.0,5.3521151,6.296606,,,54.91132333,7.3675,1.8,100.0,9.0,73.94216793,522.0,501.0,78.78,332.4295093,100.0,132.2,0.9957,43.75820825,4.394718113,5.170256604,28.73900293,1.61,15.1,14.3
173,2020-09-28,2021-08-14,1.8,9.0,4,63,3,1,Avalon,RFP,N200,278.78,8.879010712,153.3405117,0.550041293,57.9038808,200.0,7.479,,,,,,,,,,,,,,,,,,,13.26397919,,,,,,,2.41,120.6624112,17.95946285,0.432823055,32.65111742,,,,,,,,,,,,,66.7,76.9,,,152.7,5.006739054,5.89028124,,,56.38847858,7.3675,1.8,70.0,9.0,78.68919299,509.0,516.0,78.78,327.8807501,100.0,118.1,0.8439,32.67810053,3.872271658,4.555613716,29.85365854,1.527,15.6,15.0
174,2020-09-28,2021-08-14,1.8,9.0,4,64,3,1,Hereward,RFP,N200,278.78,9.96370341,170.2920341,0.610847385,58.50950963,200.0,8.29,,,,,,,,,,,,,,,,,,,13.44221106,,,,,,,2.29,126.7083378,19.84760451,0.454510143,32.49192022,,,,,,,,,,,,,68.9,79.6,,,162.1,5.533115186,6.509547277,,,55.53271668,7.3675,1.8,,,74.40649729,511.0,514.0,78.78,341.3396166,100.0,129.8,0.9837,43.58369636,4.430588224,5.212456734,27.12195122,1.621,13.7,14.1
175,2020-09-28,2021-08-14,1.8,9.0,4,65,3,1,Maris Widgeon,RFP,N200,278.78,9.438516946,162.9360148,0.584460918,57.92775133,200.0,8.541,,,,,,,,,,,,,,,,,,,13.89252949,,,,,,,2.49,142.0592561,20.46485045,0.509574776,35.01491685,,,,,,,,,,,,,65.7,76.3,,,211.5,5.705191009,6.711989422,,,60.44584167,7.3675,1.8,100.0,6.0,87.18714296,514.0,521.0,78.78,269.7489839,100.0,138.4,0.5592,20.87675864,3.733325937,4.392148161,37.68115942,2.115,19.4,19.6
176,2020-09-28,2021-08-14,1.8,9.0,4,66,3,1,Robigus,RFP,N200,278.78,2.202347235,49.09071619,0.176091241,44.86280516,200.0,2.336,,,,,,,,,,,,,,,,,,,14.19185283,,,,,,,2.58,41.19125333,5.726953894,0.14775541,32.52265053,,,,,,,,,,,,,65.3,76.1,,,112.8,1.596560207,1.878306125,,,72.49357326,7.3675,1.8,100.0,9.0,83.90843836,524.0,531.0,78.78,141.5390254,100.0,42.8,1.304,7.899462855,0.605787029,0.712690622,16.96682464,1.128,8.9,9.0
177,2020-09-28,2021-08-14,1.8,9.0,4,67,3,1,Malacca,RFP,N200,278.78,11.40971002,183.2992805,0.657505131,62.24634373,200.0,9.196,,,,,,,,,,,,,,,,,,,13.58024691,,,,,,,2.37,144.7924169,21.91471655,0.519378782,33.33010726,,,,,,,,,,,,,63.0,72.9,,,154.8,6.10938468,7.187511389,,,53.54548599,7.3675,1.8,,,78.99235421,507.0,500.0,78.78,394.663093,100.0,134.3,0.7265,38.50686359,5.30032534,6.23567687,28.69910626,1.548,14.8,14.1
178,2020-09-28,2021-08-14,1.8,9.0,4,68,3,1,Siskin,RFP,N200,278.78,16.84593453,244.5836259,0.877335626,68.87597022,200.0,12.144,,,,,,,,,,,,,,,,,,,12.63157895,,,,,,,2.12,172.1389332,29.12605281,0.61747232,33.19830169,,,,,,,,,,,,,66.4,76.0,,,158.0,8.119761002,9.552660002,,,48.20012203,7.3675,1.8,,,70.38039959,507.0,506.0,78.78,513.9089242,100.0,169.8,0.8302,72.44469267,8.726173532,10.26608651,34.64955577,1.58,17.6,17.5
179,2020-09-28,2021-08-14,1.8,9.0,4,69,3,1,Solstice,RFP,N200,278.78,6.102713847,117.7094032,0.422230444,51.84559329,200.0,5.66,,,,,,,,,,,,,,,,,,,13.45407503,,,,,,,2.47,94.20325304,13.68066893,0.337912523,32.40095336,,,,,,,,,,,,,66.9,77.3,,,159.3,3.813896884,4.486937511,,,62.49509612,7.3675,1.8,,,80.03035479,,,78.78,239.4160003,100.0,95.6,1.027,23.50615021,2.288816963,2.692725838,,1.593,13.1,12.3
